"Job Offer Title";"Researcher Profile";"Company";"Fields";"Hours/Week";"Country";"City";"Where to Apply";"More Info"
"Bioinformatician for Genomics Data Analysis";"Recognised Researcher (R2) , Established Researcher (R3)";"Centre For Genomic Regulation";"Biological sciences";"40";"Spain";"Barcelona";"https://recruitment.crg.eu/content/jobs/position/bioinformatician-genomics-data-analysis";"https://euraxess.ec.europa.eu/jobs/699397"
"Sano PhD Student - Project title: Application of biclustering and artificial intelligence to the...";"First Stage Researcher (R1)";"Sano Centre for Computational Personalized Medicine";"Computer science";"40";"Poland";"Kraków";"https://sano.elevato.net/en/application-of-biclustering-and-artificial-intelligence-to-the-analysis-of-biological-and-medical-data,ja,85";"https://euraxess.ec.europa.eu/jobs/701810"
"Assistant in the group of research and teaching staff at the Institute of Mathematics at Lodz...";"First Stage Researcher (R1) , Recognised Researcher (R2)";"Lodz University of Technology";"Mathematics";"40";"Poland";"Lodz";"mailto:W7i73@adm.p.lodz.pl";"https://euraxess.ec.europa.eu/jobs/697108"
"Research Assistant, Department of Architecture, Geospatial Engineer/Data Scientist";"First Stage Researcher (R1) , Recognised Researcher (R2)";"NATIONAL UNIVERSITY OF SINGAPORE";"Engineering ,Geography";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/268343/research-assistant-department-of-architecture-geospatial-engineer-data-scientist/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/695914"
"Research Fellow, Bioinformatician, Cancer Science Institute";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NATIONAL UNIVERSITY OF SINGAPORE";"Biological sciences ,Engineering ,Mathematics ,Medical sciences";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/268726/research-fellow-bioinformatician-cancer-science-institute/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/697403"
"Research Fellow, Bioinformatician, Cancer Science Institute, Dr Jason Pitt's Lab";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NATIONAL UNIVERSITY OF SINGAPORE";"Biological sciences ,Engineering ,Mathematics ,Medical sciences";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/267627/research-fellow-bioinformatician-cancer-science-institute-dr-jason-pitt-s-lab/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/693120"
"Junior Group Leader (m/f/d)";"First Stage Researcher (R1) , Leading Researcher (R4)";"Leibniz Institute on Aging – Fritz Lipmann Institute (FLI)";"Biological sciences, Biology";"40";"Germany";"Jena";"https://jobs.leibniz-fli.de/99nhe";"https://euraxess.ec.europa.eu/jobs/703348"
"Postdoc – Transfer Learning Methods for Deep Learning in Scientific Applications";"Recognised Researcher (R2) , Established Researcher (R3)";"Forschungszentrum Jülich";"All";"";"Germany";"Jülich";"mailto:karriere@fz-juelich.de";"https://euraxess.ec.europa.eu/jobs/673970"
"Research Scientist, SCIS";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"SINGAPORE MANAGEMENT UNIVERSITY";"Engineering";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/267801/research-scientist-scis/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/693734"
"Bioinformatics Research Scientist (100%, permanent)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"University of Bonn (Uni Bonn)";"Biological sciences ,Computer science ,Neurosciences";"";"Germany";"Bonn";"mailto:petra.mutzel@cs.uni-bonn.de";"https://euraxess.ec.europa.eu/jobs/696049"
"3 Postdocs";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Giessen University (JLU)";"Environmental science";"";"Germany";"Gießen";"https://www.jlug.de/greendairy";"https://euraxess.ec.europa.eu/jobs/695507"
"Group Leaders";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Human Technopole";"Biological sciences ,Computer science ,Mathematics ,Medical sciences ,Neurosciences ,Physics";"";"Italy";"Milan";"https://careers.humantechnopole.it/o/group-leaders";"https://euraxess.ec.europa.eu/jobs/691204"
"Assistant Professor in Geo-information Science with a Focus on Advanced Visualization...";"Established Researcher (R3) , Leading Researcher (R4)";"Wageningen University & Research";"Physics";"38.0";"Netherlands";"Wageningen";"https://www.academictransfer.com/305822/assistant-professor-in-geo-information-science-with-a-focus-on-advanced-visualization-immersive-experiences-tenure-track/apply/#apply";"https://euraxess.ec.europa.eu/jobs/702585"
"Research Fellow/Assistant, Centre for Advanced 2D Materials";"First Stage Researcher (R1) , Recognised Researcher (R2)";"NATIONAL UNIVERSITY OF SINGAPORE";"Chemistry";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/267642/research-fellow-assistant-centre-for-advanced-2d-materials/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/693132"
"Senior Research Scientist (postdoc level)";"Recognised Researcher (R2)";"University of Tübingen";"Neurosciences, Neurophysiology";"42";"Germany";"Tübingen";"mailto:ulf.ziemann@uni-tuebingen.de";"https://euraxess.ec.europa.eu/jobs/696710"
"Full-time PhD Positions – Data Science";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Electron Synchrotron (DESY)";"Biological sciences ,Chemistry ,Computer science ,Engineering ,Mathematics ,Physics";"";"Germany";"Hamburg";"https://www.dashh.org/application/index_eng.html";"https://euraxess.ec.europa.eu/jobs/695998"
"Software Developer for National Research Data Infrastructure";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Jülich Research Centre (FZJ)";"Computer science ,Engineering ,Mathematics ,Physics";"";"Germany";"Garching";"https://www.fz-juelich.de/SharedDocs/Stellenangebote/_common/dna/2021-370-EN-JCNS.html?nn=722038";"https://euraxess.ec.europa.eu/jobs/696027"
"Scientist/Postdoctoral fellow - Computational photon science";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Electron Synchrotron (DESY)";"Computer science ,Mathematics ,Physics";"";"Germany";"Hamburg";"https://www.desy.de/career/job_offers/index_eng.html?joboffer=129838";"https://euraxess.ec.europa.eu/jobs/610602"
"Scientist/Postdoctoral fellow - Computational photon science";"Recognised Researcher (R2) , Established Researcher (R3)";"Deutsches Elektronen-Synchrotron DESY";"Physics";"";"Germany";"Hamburg";"mailto:recruitment@desy.de";"https://euraxess.ec.europa.eu/jobs/610382"
"Research Analyst Focused on Standardisation Bodies";"First Stage Researcher (R1)";"Trilateral Research Ireland and UK";"Other";"40";"United Kingdom";"London";"mailto:careers@trilateralresearch.com";"https://euraxess.ec.europa.eu/jobs/687017"
"Research Fellow";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NATIONAL UNIVERSITY OF SINGAPORE";"Economics ,Engineering ,Mathematics";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/268602/research-fellow/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/696930"
"Senior Research Fellow, Institute of Operations Research and Analytics";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NATIONAL UNIVERSITY OF SINGAPORE";"Economics ,Engineering ,Mathematics";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/268348/senior-research-fellow-institute-of-operations-research-and-analytics/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/695919"
"Computational Biology / Systems Biology Modeler (# of pos: 4)";"First Stage Researcher (R1) , Established Researcher (R3) , Recognised Researcher (R2)";"Novadiscovery";"Biological sciences, Biological engineering ,Mathematics, Computational mathematics ,Pharmacological sciences, Clinical pharmacology";"37";"France";"Lyon";"https://www.novadiscovery.com/careers.html";"https://euraxess.ec.europa.eu/jobs/511519"
"Scientist/Senior Scientist - within drilling and well";"First Stage Researcher (R1) , Established Researcher (R3) , Recognised Researcher (R2)";"SINTEF";"Chemistry ,Physics, Statistical physics";"37,5";"Norway";"Trondheim";"https://www.sintef.no/en/sintef-group/sintef-is-looking-for-the-next-generation-of-probl/vacant-positions/";"https://euraxess.ec.europa.eu/jobs/697957"
"Bioinformatics Software Engineer";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"European Molecular Biology Laboratory (EMBL)";"Biological sciences ,Chemistry ,Computer science ,Mathematics ,Medical sciences ,Physics ,Technology";"";"Germany";"Heidelberg";"https://emea3.recruitmentplatform.com/apply-app/pages/application-form?jobId=QHPFK026203F3VBQB688N79SB-4643&langCode=en_GB";"https://euraxess.ec.europa.eu/jobs/695004"
"Scientist Scientific Analysis Software";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Electron Synchrotron (DESY)";"Computer science ,Physics";"";"Germany";"Hamburg";"https://www.desy.de/career/job_offers/index_eng.html?joboffer=133540";"https://euraxess.ec.europa.eu/jobs/684762"
"Research Assistant, Mass Spectrometry";"First Stage Researcher (R1) , Recognised Researcher (R2)";"NATIONAL UNIVERSITY OF SINGAPORE";"Biological sciences ,Chemistry ,Medical sciences";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/269735/research-assistant-mass-spectrometry/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/700948"
"(Senior) Data Scientist for Privacy Enhancing Technologies (m/f/d)";"First Stage Researcher (R1) , Recognised Researcher (R2)";"Huawei Research Germany";"Computer science, Other";"";"Germany";"Munich";"https://apply.workable.com/j/1BFA304159";"https://euraxess.ec.europa.eu/jobs/654153"
"Postdoctoral Fellowship in urban biocide transport and transformation";"First Stage Researcher (R1) , Recognised Researcher (R2)";"Université de Strasbourg";"Environmental science ,Geosciences";"36";"France";"Strasbourg";"mailto:imfeld@unistra.fr";"https://euraxess.ec.europa.eu/jobs/683570"
"59924: Computer Scientist, Physicist or similar (f/m/x) - Anomaly detection for maritime focused...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Aerospace Center (DLR)";"Technology";"";"Germany";"Bremerhaven";"https://www.dlr.de/dlr/jobs/en/desktopdefault.aspx/tabid-10596/1003_read-46724/";"https://euraxess.ec.europa.eu/jobs/684098"
"59924: Computer Scientist, Physicist or similar (f/m/x) - Anomaly detection for maritime focused...";"Recognised Researcher (R2) , Established Researcher (R3)";"Deutsches Zentrum für Luft - und Raumfahrt (DLR)";"Engineering ,Technology";"";"Germany";"Bremerhaven";"mailto:karriere@dlr.de";"https://euraxess.ec.europa.eu/jobs/681365"
"Scientist / Postdoc in HPC and RDM software";"Recognised Researcher (R2) , Established Researcher (R3)";"Forschungszentrum Jülich";"All";"";"Germany";"Jülich";"mailto:karriere@fz-juelich.de";"https://euraxess.ec.europa.eu/jobs/703870"
"Software engineer position (two-year contract, renewable)";"First Stage Researcher (R1)";"Aix-Marseille Université";"Computer science, Database management ,Computer science, Computer science, Programming";"38";"France";"Marseille";"https://academicpositions.com/ad/aix-marseille-universite/2021/software-engineer-position-two-year-contract-renewable/163751";"https://euraxess.ec.europa.eu/jobs/687936"
"PhD level chemist (postdoctoral position)";"Established Researcher (R3)";"Centre of Molecular and Macromolecular Studies Polish Academy of Sciences";"Chemistry";"40";"Poland";"Lodz";"mailto:bjezyn@cbmm.lodz.pl";"https://euraxess.ec.europa.eu/jobs/695575"
"Mass spectroscopy Bioanalysis scientist";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Flanders Institute for Biotechnology (VIB)";"Biological sciences ,Technology";"";"Belgium";"Brussels";"https://jobs.vib.be/j/36659/mass-spectroscopy-bioanalysis-scientist?source=naturecareers";"https://euraxess.ec.europa.eu/jobs/684766"
"Scientist (m/f/d) / PhD candidate";"First Stage Researcher (R1)";"Research Center Borstel - Leibniz Lung Center";"Biological sciences, Laboratory animal science ,Other";"25,35";"Germany";"Borstel / Sülfeld";"https://fz-borstel.de/index.php/de/sitemap/ausbildung-jobs-karriere/jobs-2";"https://euraxess.ec.europa.eu/jobs/695564"
"Postdoctoral scientist in epidemiologie";"Recognised Researcher (R2) , Established Researcher (R3)";"INSERM DR Paris 5 - CRESS";"Biological sciences, Biology";"";"France";"Villejuif";"mailto:edith.lesieux@inserm.fr";"https://euraxess.ec.europa.eu/jobs/693028"
"61069: Engineering scientist, natural scientist, chemist, physicist or similar (f/m/x) - Injector...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Aerospace Center (DLR)";"Chemistry ,Engineering ,Technology";"";"Germany";"Stuttgart";"https://www.dlr.de/dlr/jobs/en/desktopdefault.aspx/tabid-10596/1003_read-46948/";"https://euraxess.ec.europa.eu/jobs/703242"
"61069: Engineering scientist, natural scientist, chemist, physicist or similar (f/m/x) - Injector...";"Recognised Researcher (R2) , Established Researcher (R3)";"Deutsches Zentrum für Luft - und Raumfahrt (DLR)";"Engineering ,Technology";"";"Germany";"Stuttgart";"mailto:karriere@dlr.de";"https://euraxess.ec.europa.eu/jobs/703032"
"Postdoctoral Research Scientist (f/m/d) for the exploration of crystal and magnetic structures of...";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz-Zentrum Berlin für Materialien und Energie";"Physics";"";"Germany";"Berlin";"mailto:lena.richter@helmholtz-berlin.de";"https://euraxess.ec.europa.eu/jobs/694347"
"PhD position: Model informed data acquisition for emission flux estimation using 4-dimensional...";"First Stage Researcher (R1)";"Forschungszentrum Jülich";"All";"";"Germany";"Jülich";"mailto:karriere@fz-juelich.de";"https://euraxess.ec.europa.eu/jobs/691844"
"Dual computer science degree programme 2022";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz-Zentrum Berlin for Materials and Energy (HZB)";"Computer science";"";"Germany";"Berlin";"https://recruitingapp-5181.de.umantis.com/Vacancies/1533/Description/2?lang=eng";"https://euraxess.ec.europa.eu/jobs/692305"
"Research Professor in Quantitative Genetics";"Leading Researcher (R4)";"Natural Resources Institute Finland (Luke)";"Agricultural sciences ,Biological sciences";"36 h 15 min";"Finland";"Jokioinen";"https://www.valtiolle.fi/en-US/vacancy?id=30-518-2021";"https://euraxess.ec.europa.eu/jobs/700714"
"Research Scientist [surgical imaging] (# of pos: 3)";"First Stage Researcher (R1) , Established Researcher (R3) , Recognised Researcher (R2) , Leading Researcher (R4)";"Hypervision Surgical";"Computer science, Modelling tools ,Computer science, Programming ,Engineering, Biomedical engineering ,Mathematics, Algorithms ,Mathematics, Computational mathematics ,Medical sciences, Technology, Remote sensing";"40";"United Kingdom";"London";"mailto:careers@hypervisionsurgical.com";"https://euraxess.ec.europa.eu/jobs/697940"
